"geneId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","hgnc_symbol"
27069,"chr10",83948310,83948710,401,"*","Distal Intergenic",10,84139482,84154841,15360,1,"ENST00000691609.1",-190772,"ENSG00000165678","GHITM","growth hormone inducible transmembrane protein",NA
27069,"chr10",83943906,83944306,401,"*","Distal Intergenic",10,84139482,84154841,15360,1,"ENST00000691609.1",-195176,"ENSG00000165678","GHITM","growth hormone inducible transmembrane protein",NA
27097,"chr1",229597305,229597705,401,"*","Intron (ENST00000258281.7/27097, intron 4 of 4)",1,229599194,229625970,26777,2,"ENST00000366675.3",28265,"ENSG00000135801","TAF5L","TATA-box binding protein associated factor 5 like",NA
27115,"chr6",136040374,136040774,401,"*","Promoter (2-3kb)",6,136038291,136195565,157275,1,"ENST00000615259.4",2083,"ENSG00000171408","PDE7B","phosphodiesterase 7B",NA
27123,"chr4",107065180,107065580,401,"*","Intron (ENST00000513208.5/27123, intron 2 of 4)",4,106921802,107036313,114512,2,"ENST00000285311.8",-28867,"ENSG00000155011","DKK2","dickkopf WNT signaling pathway inhibitor 2",NA
27129,"chr1",16012775,16013175,401,"*","Distal Intergenic",1,16015374,16017825,2452,2,"ENST00000463576.5",4650,"ENSG00000173641","HSPB7","heat shock protein family B (small) member 7",NA
27131,"chr20",17943628,17944028,401,"*","Promoter (<=1kb)",20,17941600,17943622,2023,2,"ENST00000484809.1",-6,"ENSG00000089006","SNX5","sorting nexin 5",NA
27236,"chr4",152805874,152806274,401,"*","Intron (ENST00000451320.6/27236, intron 1 of 8)",4,152780109,152810386,30278,1,"ENST00000509413.1",25765,"ENSG00000164144","ARFIP1","ARF interacting protein 1",NA
27244,"chr6",109052274,109052674,401,"*","Intron (ENST00000436639.7/27244, intron 1 of 9)",6,109088102,109093968,5867,2,"ENST00000517548.1",41294,"ENSG00000080546","SESN1","sestrin 1",NA
27299,"chr8",24384151,24384551,401,"*","Promoter (<=1kb)",8,24384285,24406013,21729,1,"ENST00000256412.8",0,"ENSG00000134028","ADAMDEC1","ADAM like decysin 1",NA
27443,"chr22",17334020,17334420,401,"*","Distal Intergenic",22,17359949,17558151,198203,1,"ENST00000400585.7",-25529,"ENSG00000099954","CECR2","CECR2 histone acetyl-lysine reader",NA
27445,"chr7",83149369,83149769,401,"*","Intron (ENST00000333891.14/27445, intron 2 of 24)",7,82754012,83162884,408873,2,"ENST00000333891.14",13115,"ENSG00000186472","PCLO","piccolo presynaptic cytomatrix protein",NA
29123,"chr16",89373367,89373767,401,"*","Promoter (<=1kb)",16,89287651,89373485,85835,2,"ENST00000642333.1",0,"ENSG00000167522","ANKRD11","ankyrin repeat domain containing 11",NA
29123,"chr16",89325985,89326385,401,"*","Promoter (2-3kb)",16,89300696,89328986,28291,2,"ENST00000563291.1",2601,"ENSG00000167522","ANKRD11","ankyrin repeat domain containing 11",NA
29851,"chr2",203914524,203914924,401,"*","Distal Intergenic",2,203936763,203961577,24815,1,"ENST00000316386.11",-21839,"ENSG00000163600","ICOS","inducible T cell costimulator",NA
29906,"chr18",46678989,46679389,401,"*","3' UTR",18,46685869,46688917,3049,2,"ENST00000589088.1",9528,"ENSG00000101638","ST8SIA5","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5",NA
29934,"chrX",71050490,71050890,401,"*","Distal Intergenic",23,71059244,71062931,3688,2,"ENST00000483560.1",12041,"ENSG00000147164","SNX12","sorting nexin 12",NA
29967,"chr8",104532081,104532481,401,"*","Intron (ENST00000424843.6/29967, intron 1 of 5)",8,104491418,104497605,6188,2,"ENST00000523007.1",-34476,"ENSG00000147650","LRP12","LDL receptor related protein 12",NA
29968,"chr9",78698330,78698730,401,"*","Distal Intergenic",9,78297143,78329454,32312,1,"ENST00000347159.6",401187,"ENSG00000135069","PSAT1","phosphoserine aminotransferase 1",NA
29970,"chr3",159841018,159841418,401,"*","Promoter (<=1kb)",3,159840099,159888119,48021,1,"ENST00000472483.5",919,"ENSG00000151967","SCHIP1","schwannomin interacting protein 1",NA
29994,"chr2",159635422,159635822,401,"*","Distal Intergenic",2,159318979,159616569,297591,2,"ENST00000392782.5",-18853,"ENSG00000123636","BAZ2B","bromodomain adjacent to zinc finger domain 2B",NA
30011,"chrX",19906263,19906663,401,"*","Distal Intergenic",23,19533977,19887600,353624,2,"ENST00000397821.8",-18663,"ENSG00000147010","SH3KBP1","SH3 domain containing kinase binding protein 1",NA
30011,"chrX",19595021,19595421,401,"*","Intron (ENST00000397821.8/30011, intron 9 of 17)",23,19535404,19569522,34119,2,"ENST00000699739.1",-25499,"ENSG00000147010","SH3KBP1","SH3 domain containing kinase binding protein 1",NA
30820,"chr5",170475381,170475781,401,"*","Intron (ENST00000518527.1/30820, intron 1 of 1)",5,170504020,170736632,232613,1,"ENST00000328939.9",-28239,"ENSG00000182132","KCNIP1","potassium voltage-gated channel interacting protein 1",NA
49855,"chr15",76880821,76881221,401,"*","Promoter (2-3kb)",15,76348188,76883876,535689,2,"ENST00000324767.11",2655,"ENSG00000140386","SCAPER","S-phase cyclin A associated protein in the ER",NA
50514,"chr9",115192266,115192666,401,"*","Intron (ENST00000649121.1/50514, intron 5 of 6)",9,115209930,115331330,121401,1,"ENST00000484171.2",-17264,"ENSG00000173077","DELEC1","deleted in esophageal cancer 1",NA
50650,"chr3",56773227,56773627,401,"*","Promoter (1-2kb)",3,56729021,56775567,46547,2,"ENST00000497267.5",1940,"ENSG00000163947","ARHGEF3","Rho guanine nucleotide exchange factor 3",NA
50807,"chr8",130143043,130143443,401,"*","Intron (ENST00000524124.5/50807, intron 7 of 23)",8,130152605,130160063,7459,2,"ENST00000524018.1",16620,"ENSG00000153317","ASAP1","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1",NA
50807,"chr8",130317765,130318165,401,"*","Intron (ENST00000518721.6/50807, intron 3 of 29)",8,130152764,130340937,188174,2,"ENST00000524367.5",22772,"ENSG00000153317","ASAP1","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1",NA
50834,"chr5",9622854,9623254,401,"*","Intron (ENST00000504182.2/ENST00000504182.2, intron 2 of 2)",5,9627347,9630351,3005,2,"ENST00000382492.4",7097,"ENSG00000169777","TAS2R1","taste 2 receptor member 1",NA
51130,"chr2",53778758,53779158,401,"*","Intron (ENST00000263634.8/51130, intron 1 of 9)",2,53714576,53786849,72274,2,"ENST00000470916.5",7691,"ENSG00000115239","ASB3","ankyrin repeat and SOCS box containing 3",NA
51176,"chr4",108068519,108068919,401,"*","Promoter (1-2kb)",4,108048527,108070895,22369,2,"ENST00000507470.5",1976,"ENSG00000138795","LEF1","lymphoid enhancer binding factor 1",NA
51253,"chr1",54199900,54200300,401,"*","Promoter (<=1kb)",1,54200167,54218381,18215,1,"ENST00000336230.10",0,"ENSG00000116221","MRPL37","mitochondrial ribosomal protein L37",NA
51266,"chr12",9992271,9992671,401,"*","3' UTR",12,9985642,9997163,11522,2,"ENST00000398937.6",4492,"ENSG00000165682","CLEC1B","C-type lectin domain family 1 member B",NA
51284,"chrX",12874585,12874985,401,"*","Intron (ENST00000380659.4/51284, intron 2 of 2)",23,12867479,12877639,10161,1,"ENST00000484204.1",7106,"ENSG00000196664","TLR7","toll like receptor 7",NA
51554,"chr3",132563360,132563760,401,"*","Intron (ENST00000496418.5/84129, intron 16 of 18)",3,132597270,132602644,5375,1,"ENST00000249887.3",-33510,"ENSG00000129048","ACKR4","atypical chemokine receptor 4",NA
51594,"chr2",15449557,15449957,401,"*","Intron (ENST00000281513.10/51594, intron 21 of 51)",2,15166936,15467778,300843,2,"ENST00000700061.1",17821,"ENSG00000151779","NBAS","NBAS subunit of NRZ tethering complex",NA
51599,"chr19",35246697,35247097,401,"*","Promoter (1-2kb)",19,35248330,35262723,14394,1,"ENST00000597933.5",-1233,"ENSG00000105699","LSR","lipolysis stimulated lipoprotein receptor",NA
51649,"chr17",57832312,57832712,401,"*","Exon (ENST00000581805.5/ENST00000581805.5, exon 2 of 3)",17,57848736,57849997,1262,2,"ENST00000579768.1",17285,"ENSG00000181610","MRPS23","mitochondrial ribosomal protein S23",NA
51703,"chr10",112378799,112379199,401,"*","Promoter (2-3kb)",10,112376221,112428363,52143,1,"ENST00000354273.5",2578,"ENSG00000197142","ACSL5","acyl-CoA synthetase long chain family member 5",NA
51733,"chr22",24466913,24467313,401,"*","Intron (ENST00000326341.8/646023, intron 3 of 6)",22,24494107,24526668,32562,1,"ENST00000415388.5",-26794,"ENSG00000100024","UPB1","beta-ureidopropionase 1",NA
51761,"chr13",25778268,25778668,401,"*","Intron (ENST00000381655.7/51761, intron 27 of 36)",13,25827936,25842653,14718,1,"ENST00000683461.1",-49268,"ENSG00000132932","ATP8A2","ATPase phospholipid transporting 8A2",NA
51776,"chr2",173150014,173150414,401,"*","Intron (ENST00000539448.5/51776, intron 2 of 11)",2,173160010,173191177,31168,1,"ENST00000480606.1",-9596,"ENSG00000091436","MAP3K20","mitogen-activated protein kinase kinase kinase 20",NA
51778,"chr4",119099228,119099628,401,"*","Distal Intergenic",4,119135832,119187789,51958,1,"ENST00000307128.6",-36204,"ENSG00000172399","MYOZ2","myozenin 2",NA
53405,"chr6",45830399,45830799,401,"*","Distal Intergenic",6,45932694,45937464,4771,2,"ENST00000476852.1",106665,"ENSG00000112782","CLIC5","chloride intracellular channel 5",NA
53944,"chr15",64275943,64276343,401,"*","Intron (ENST00000303052.13/53944, intron 2 of 11)",15,64251439,64300467,49029,2,"ENST00000635359.1",24124,"ENSG00000169118","CSNK1G1","casein kinase 1 gamma 1",NA
53981,"chr14",92133230,92133630,401,"*","Intron (ENST00000298875.9/53981, intron 3 of 15)",14,92121985,92135432,13448,1,"ENST00000554290.1",11245,"ENSG00000165934","CPSF2","cleavage and polyadenylation specific factor 2",NA
54332,"chr8",74444087,74444487,401,"*","Intron (ENST00000674710.1/54332, intron 6 of 7)",8,74362841,74365767,2927,1,"ENST00000675474.1",81246,"ENSG00000104381","GDAP1","ganglioside induced differentiation associated protein 1",NA
54453,"chr20",19732443,19732843,401,"*","Distal Intergenic",20,19757606,19890334,132729,1,"ENST00000432334.2",-24763,"ENSG00000132669","RIN2","Ras and Rab interactor 2",NA
54455,"chr1",16287708,16288108,401,"*","Intron (ENST00000375592.8/54455, intron 4 of 9)",1,16292314,16315367,23054,2,"ENST00000478089.1",27259,"ENSG00000037637","FBXO42","F-box protein 42",NA
54518,"chr10",26372837,26373237,401,"*","Intron (ENST00000693700.1/ENST00000693700.1, intron 1 of 5)",10,26438341,26567803,129463,1,"ENST00000376236.9",-65104,"ENSG00000077420","APBB1IP","amyloid beta precursor protein binding family B member 1 interacting protein",NA
54577,"chr2",233682845,233683245,401,"*","Promoter (<=1kb)",2,233682368,233692347,9980,1,"ENST00000485022.1",477,"ENSG00000244122","UGT1A7","UDP glucuronosyltransferase family 1 member A7",NA
54596,"chr1",62218637,62219037,401,"*","Distal Intergenic",1,62194849,62212328,17480,1,"ENST00000498273.2",23788,"ENSG00000240563","L1TD1","LINE1 type transposase domain containing 1",NA
54629,"chr15",58828247,58828647,401,"*","Intron (ENST00000316848.9/54629, intron 5 of 7)",15,58796077,58831819,35743,1,"ENST00000559745.2",32170,"ENSG00000128923","MINDY2","MINDY lysine 48 deubiquitinase 2",NA
54662,"chr9",128783494,128783894,401,"*","Distal Intergenic",9,128787253,128810430,23178,1,"ENST00000372648.10",-3359,"ENSG00000107021","TBC1D13","TBC1 domain family member 13",NA
54762,"chr3",113898914,113899314,401,"*","Promoter (1-2kb)",3,113897492,113915782,18291,1,"ENST00000488680.1",1422,"ENSG00000178075","GRAMD1C","GRAM domain containing 1C",NA
54796,"chr9",16656746,16657146,401,"*","Intron (ENST00000380672.9/54796, intron 3 of 6)",9,16579837,16705082,125246,2,"ENST00000471301.3",47936,"ENSG00000173068","BNC2","basonuclin zinc finger protein 2",NA
54806,"chr6",135424878,135425278,401,"*","Intron (ENST00000527681.2/54806, intron 4 of 12)",6,135284025,135428750,144726,2,"ENST00000680337.1",3472,"ENSG00000135541","AHI1","Abelson helper integration site 1",NA
54828,"chr17",60823492,60823892,401,"*","Intron (ENST00000407086.8/54828, intron 7 of 23)",17,60886383,60947253,60871,1,"ENST00000586705.5",-62491,"ENSG00000141376","BCAS3","BCAS3 microtubule associated cell migration factor",NA
54847,"chr3",113620122,113620522,401,"*","Intron (ENST00000264852.9/54847, intron 21 of 24)",3,113616027,113619915,3889,1,"ENST00000481891.1",4095,"ENSG00000072858","SIDT1","SID1 transmembrane family member 1",NA
54865,"chr1",156608069,156608469,401,"*","Intron (ENST00000679702.1/128240, intron 6 of 6)",1,156597764,156601496,3733,2,"ENST00000527691.5",-6573,"ENSG00000160818","GPATCH4","G-patch domain containing 4 (gene/pseudogene)",NA
54886,"chr9",100890342,100890742,401,"*","Distal Intergenic",9,101028727,101325135,296409,1,"ENST00000374874.8",-137985,"ENSG00000148123","PLPPR1","phospholipid phosphatase related 1",NA
54897,"chr1",10693601,10694001,401,"*","Promoter (<=1kb)",1,10660737,10693912,33176,2,"ENST00000478728.2",0,"ENSG00000130940","CASZ1","castor zinc finger 1",NA
54914,"chr9",20924251,20924651,401,"*","Intron (ENST00000380249.5/54914, intron 27 of 45)",9,20927765,20946731,18967,1,"ENST00000603044.5",-3114,"ENSG00000188352","FOCAD","focadhesin",NA
54940,"chr4",48821420,48821820,401,"*","Intron (ENST00000504654.5/54940, intron 1 of 6)",4,48830998,48861249,30252,1,"ENST00000509122.5",-9178,"ENSG00000109180","OCIAD1","OCIA domain containing 1",NA
54976,"chr20",3757304,3757704,401,"*","Promoter (<=1kb)",20,3753508,3758678,5171,2,"ENST00000399683.7",974,"ENSG00000101220","ADISSP","adipose secreted signaling protein",NA
54986,"chr3",41352444,41352844,401,"*","Intron (ENST00000301831.9/54986, intron 35 of 36)",3,41246599,41278151,31553,2,"ENST00000489118.1",-74293,"ENSG00000168038","ULK4","unc-51 like kinase 4",NA
54986,"chr3",41924108,41924508,401,"*","Intron (ENST00000301831.9/54986, intron 5 of 36)",3,41907920,41915474,7555,2,"ENST00000481226.1",-8634,"ENSG00000168038","ULK4","unc-51 like kinase 4",NA
55006,"chr2",28873048,28873448,401,"*","Promoter (2-3kb)",2,28849821,28870309,20489,2,"ENST00000306108.10",-2739,"ENSG00000171103","TRMT61B","tRNA methyltransferase 61B",NA
55027,"chr16",50065623,50066023,401,"*","Promoter (<=1kb)",16,50065967,50105322,39356,1,"ENST00000690683.1",0,"ENSG00000155393","HEATR3","HEAT repeat containing 3",NA
55034,"chr18",36225396,36225796,401,"*","Intron (ENST00000261326.6/55034, intron 9 of 14)",18,36256847,36266814,9968,1,"ENST00000588132.1",-31051,"ENSG00000075643","MOCOS","molybdenum cofactor sulfurase",NA
55074,"chr8",106667874,106668274,401,"*","Intron (ENST00000517566.7/55074, intron 3 of 16)",8,106657891,106706982,49092,1,"ENST00000438229.6",9983,"ENSG00000164830","OXR1","oxidation resistance 1",NA
55083,"chr1",245501609,245502009,401,"*","Intron (ENST00000407071.7/55083, intron 4 of 14)",1,245511002,245709431,198430,1,"ENST00000366518.4",-8993,"ENSG00000162849","KIF26B","kinesin family member 26B",NA
55145,"chr8",42856894,42857294,401,"*","Intron (ENST00000319104.7/81790, intron 5 of 5)",8,42836674,42843325,6652,2,"ENST00000254250.7",-13569,"ENSG00000131931","THAP1","THAP domain containing 1",NA
55187,"chr1",12416176,12416576,401,"*","Intron (ENST00000620676.6/55187, intron 64 of 69)",1,12409838,12416827,6990,1,"ENST00000481484.1",6338,"ENSG00000048707","VPS13D","vacuolar protein sorting 13 homolog D",NA
55213,"chr13",49536453,49536853,401,"*","Promoter (2-3kb)",13,49533918,49539503,5586,2,"ENST00000471984.1",2650,"ENSG00000136144","RCBTB1","RCC1 and BTB domain containing protein 1",NA
55214,"chr3",190130006,190130406,401,"*","Intron (ENST00000691942.1/101929152, intron 2 of 3)",3,189956831,190122437,165607,2,"ENST00000427335.6",-7569,"ENSG00000090530","P3H2","prolyl 3-hydroxylase 2",NA
55214,"chr3",190081528,190081928,401,"*","Intron (ENST00000319332.10/55214, intron 1 of 14)",3,189988907,190116648,127742,2,"ENST00000444866.5",34720,"ENSG00000090530","P3H2","prolyl 3-hydroxylase 2",NA
55252,"chr2",25743139,25743539,401,"*","Exon (ENST00000435504.9/55252, exon 13 of 13)",2,25744390,25749927,5538,2,"ENST00000672666.1",6388,"ENSG00000143970","ASXL2","ASXL transcriptional regulator 2",NA
55254,"chr3",119457224,119457624,401,"*","Intron (ENST00000319172.10/55254, intron 3 of 8)",3,119446642,119462008,15367,2,"ENST00000486235.5",4384,"ENSG00000176142","TMEM39A","transmembrane protein 39A",NA
55258,"chr2",88181650,88182050,401,"*","Promoter (<=1kb)",2,88182555,88183077,523,1,"ENST00000464022.1",-505,"ENSG00000144115","THNSL2","threonine synthase like 2",NA
55259,"chr12",25128895,25129295,401,"*","Intron (ENST00000395987.8/55259, intron 9 of 15)",12,25111817,25149692,37876,2,"ENST00000555554.1",20397,"ENSG00000118307","DNAI7","dynein axonemal intermediate chain 7",NA
55275,"chr17",560466,560866,401,"*","Promoter (<=1kb)",17,551602,559898,8297,2,"ENST00000679978.1",-568,"ENSG00000141252","VPS53","VPS53 subunit of GARP complex",NA
55287,"chr3",12728959,12729359,401,"*","Distal Intergenic",3,12734659,12737868,3210,2,"ENST00000480698.1",8509,"ENSG00000088726","TMEM40","transmembrane protein 40",NA
55287,"chr3",12730924,12731324,401,"*","Distal Intergenic",3,12734659,12737868,3210,2,"ENST00000480698.1",6544,"ENSG00000088726","TMEM40","transmembrane protein 40",NA
55328,"chr10",88490583,88490983,401,"*","Intron (ENST00000371947.7/55328, intron 4 of 6)",10,88284102,88583318,299217,2,"ENST00000331772.9",92335,"ENSG00000184719","RNLS","renalase, FAD dependent amine oxidase",NA
55335,"chr9",104772727,104773127,401,"*","3' UTR",9,104764195,104773146,8952,1,"ENST00000461177.1",8532,"ENSG00000165028","NIPSNAP3B","nipsnap homolog 3B",NA
55356,"chr1",116003717,116004117,401,"*","Intron (ENST00000369503.9/55356, intron 2 of 11)",1,115976614,116031890,55277,1,"ENST00000369502.1",27103,"ENSG00000163393","SLC22A15","solute carrier family 22 member 15",NA
55361,"chr10",97653219,97653619,401,"*","Intron (ENST00000370649.3/55361, intron 3 of 9)",10,97640671,97676434,35764,1,"ENST00000370631.4",12548,"ENSG00000155252","PI4K2A","phosphatidylinositol 4-kinase type 2 alpha",NA
55526,"chr10",12099008,12099408,401,"*","Intron (ENST00000263035.9/55526, intron 8 of 16)",10,12094260,12113029,18770,1,"ENST00000448829.1",4748,"ENSG00000181192","DHTKD1","dehydrogenase E1 and transketolase domain containing 1",NA
55530,"chr12",108948396,108948796,401,"*","Intron (ENST00000610966.5/55530, intron 6 of 15)",12,108936961,108938888,1928,2,"ENST00000551211.1",-9508,"ENSG00000166111","SVOP","SV2 related protein",NA
55573,"chr3",133541092,133541492,401,"*","Distal Intergenic",3,133573686,133590261,16576,1,"ENST00000264993.8",-32194,"ENSG00000091527","CDV3","CDV3 homolog",NA
55573,"chr3",133566938,133567338,401,"*","Distal Intergenic",3,133573686,133590261,16576,1,"ENST00000264993.8",-6348,"ENSG00000091527","CDV3","CDV3 homolog",NA
55614,"chr20",16483449,16483849,401,"*","Intron (ENST00000636835.1/55614, intron 12 of 24)",20,16379750,16404867,25118,2,"ENST00000450176.1",-78582,"ENSG00000089177","KIF16B","kinesin family member 16B",NA
55614,"chr20",16451037,16451437,401,"*","Intron (ENST00000636835.1/55614, intron 12 of 24)",20,16379750,16404867,25118,2,"ENST00000450176.1",-46170,"ENSG00000089177","KIF16B","kinesin family member 16B",NA
55614,"chr20",16474376,16474776,401,"*","Intron (ENST00000636835.1/55614, intron 12 of 24)",20,16379750,16404867,25118,2,"ENST00000450176.1",-69509,"ENSG00000089177","KIF16B","kinesin family member 16B",NA
